row_id,error_type,original_text,corrected_text,source_sentence,hypothesis_sentence
3845,M:PUNCT,for,. For,The foetuses will have been aborted for a reason for example : if it was the result of a rape or if it had congenital deformities .,"The foetuses will have been aborted for a reason . For example , if it was the result of a rape or if it had congenital deformities ."
3845,R:PUNCT,:,",",The foetuses will have been aborted for a reason for example : if it was the result of a rape or if it had congenital deformities .,"The foetuses will have been aborted for a reason . For example , if it was the result of a rape or if it had congenital deformities ."
3846,U:PUNCT,",",,"There should be a guideline or law stating that eggs should only be taken from the mother and not from dead , foetuses .",There should be a guideline or law stating that eggs should only be taken from the mother and not from dead foetuses .
3849,R:PUNCT,", there",. There,"People in our modern times are now able to have liver , heart and even lung transplants , there are many complications but many are succesful .","People in our modern times are now able to have liver , heart and even lung transplants . There are many complications , but many are successful ."
3849,M:PUNCT,,",","People in our modern times are now able to have liver , heart and even lung transplants , there are many complications but many are succesful .","People in our modern times are now able to have liver , heart and even lung transplants . There are many complications , but many are successful ."
3849,R:SPELL,succesful,successful,"People in our modern times are now able to have liver , heart and even lung transplants , there are many complications but many are succesful .","People in our modern times are now able to have liver , heart and even lung transplants . There are many complications , but many are successful ."
3850,U:PUNCT,",",,"People are able to have a whole new blood supply if theirs lacks the sufficient requirements or , a bone marrow transplant if the blood lacks white cells .",People are able to have a whole new blood supply if theirs lacks the sufficient requirements or a bone marrow transplant if the blood lacks white cells .
3852,U:DET,a,,Bodies can start their days in a test tubes .,Bodies can start their days in test tubes .
3854,M:PUNCT,,",",This is when an egg is removed from a woman placed in a test tube and then sperm is placed in to the test tube and the egg and sperm fuse together .,"This is when an egg is removed from a woman , placed in a test tube and then sperm is placed in the test tube and the egg and sperm fuse together ."
3854,U:PREP,to,,This is when an egg is removed from a woman placed in a test tube and then sperm is placed in to the test tube and the egg and sperm fuse together .,"This is when an egg is removed from a woman , placed in a test tube and then sperm is placed in the test tube and the egg and sperm fuse together ."
3855,R:SPELL,fetous,foetus,"The test tube is then incubated for a few weeks and when the fetous is formed , the baby is then inserted back in to the mother .","The test tube is then incubated for a few weeks and when the foetus is formed , the baby is then inserted back into the mother ."
3855,R:ORTH,in to,into,"The test tube is then incubated for a few weeks and when the fetous is formed , the baby is then inserted back in to the mother .","The test tube is then incubated for a few weeks and when the foetus is formed , the baby is then inserted back into the mother ."
3856,R:SPELL,fetous,foetus,The fetous is left to grow and develop naturally .,The foetus is left to grow and develop naturally .
3857,R:SPELL,benificial,beneficial,This idea is extremely benificial to married couples who have been trying for a baby but have been unsuccesful are able to have children .,This idea is extremely beneficial to married couples who have been trying for a baby but have been unsuccessful and are able to have children .
3857,R:SPELL,unsuccesful,unsuccessful,This idea is extremely benificial to married couples who have been trying for a baby but have been unsuccesful are able to have children .,This idea is extremely beneficial to married couples who have been trying for a baby but have been unsuccessful and are able to have children .
3857,M:CONJ,,and,This idea is extremely benificial to married couples who have been trying for a baby but have been unsuccesful are able to have children .,This idea is extremely beneficial to married couples who have been trying for a baby but have been unsuccessful and are able to have children .
3858,U:DET,An in,In,"An in vitro fertilisation allows the baby to grow inside , which allows the mother and baby to bond and it would feel apart of her , this would not happen if the couple adopted .","In vitro fertilisation allows the baby to grow inside , which allows the mother and baby to bond and it would feel a part of her . This would not happen if the couple adopted ."
3858,R:ORTH,apart,a part,"An in vitro fertilisation allows the baby to grow inside , which allows the mother and baby to bond and it would feel apart of her , this would not happen if the couple adopted .","In vitro fertilisation allows the baby to grow inside , which allows the mother and baby to bond and it would feel a part of her . This would not happen if the couple adopted ."
3858,R:PUNCT,", this",. This,"An in vitro fertilisation allows the baby to grow inside , which allows the mother and baby to bond and it would feel apart of her , this would not happen if the couple adopted .","In vitro fertilisation allows the baby to grow inside , which allows the mother and baby to bond and it would feel a part of her . This would not happen if the couple adopted ."
3860,M:PUNCT,,",",Nature has already taken its course to tell her she is too old to have any children so why should she have one implanted into her .,"Nature has already taken its course to tell her she is too old to have any children , so why should she have one implanted into her ?"
3860,R:PUNCT,.,?,Nature has already taken its course to tell her she is too old to have any children so why should she have one implanted into her .,"Nature has already taken its course to tell her she is too old to have any children , so why should she have one implanted into her ?"
3861,M:PUNCT,,-,"It is not fair on the child because when it grows up and all its friends are playing with their 30 - 40 year old parents , its mother could be drawing her pension and I am sure she would not feel like playing with her child .","It is not fair on the child because when it grows up and all its friends are playing with their 30 - 40 - year - old parents , its mother could be drawing her pension and I am sure she would not feel like playing with her child ."
3861,M:PUNCT,,-,"It is not fair on the child because when it grows up and all its friends are playing with their 30 - 40 year old parents , its mother could be drawing her pension and I am sure she would not feel like playing with her child .","It is not fair on the child because when it grows up and all its friends are playing with their 30 - 40 - year - old parents , its mother could be drawing her pension and I am sure she would not feel like playing with her child ."
3862,M:PUNCT,,",",Also the mother may die of old age before the child has led a full life and this would be unfair to the child .,"Also , the mother may die of old age before the child has led a full life and this would be unfair to the child ."
3864,R:SPELL,fetous,foetus,"As the fetous begins its life in a test tube , and the sperm is selected , this means that the sex of the sperm could also be selected .","As the foetus begins its life in a test tube , and the sperm is selected , this means that the sex of the sperm could also be selected ."
3866,R:NOUN:NUM,women,woman,The women has 2 X chromosomes and the man has one X and a Y - chromosomes .,The woman has 2 X chromosomes and the man has one X and a Y - chromosome .
3866,R:NOUN:NUM,chromosomes,chromosome,The women has 2 X chromosomes and the man has one X and a Y - chromosomes .,The woman has 2 X chromosomes and the man has one X and a Y - chromosome .
3867,R:NOUN:NUM,sperms,sperm,The way in which the sex can be selected is that the egg is always X and the sperms nucleus can either contain an X or a Y chromosome .,The way in which the sex can be selected is that the egg is always X and the sperm nucleus can either contain an X or a Y chromosome .
3868,M:PUNCT,,",",The X chromosome sperm is slightly heavier than the Y so they can be separated .,"The X chromosome sperm is slightly heavier than the Y , so they can be separated ."
3869,M:PUNCT,,",",If the mother wants a boy Y sperm is selected and if a girl X is selected .,"If the mother wants a boy , Y sperm is selected and if she wants a girl , X is selected ."
3869,M:OTHER,,she wants,If the mother wants a boy Y sperm is selected and if a girl X is selected .,"If the mother wants a boy , Y sperm is selected and if she wants a girl , X is selected ."
3869,M:PUNCT,,",",If the mother wants a boy Y sperm is selected and if a girl X is selected .,"If the mother wants a boy , Y sperm is selected and if she wants a girl , X is selected ."
3871,M:PUNCT,,",",As a result this would reduce the population as there would be less couples .,"As a result , this would reduce the population as there would be fewer couples ."
3871,R:ADJ,less,fewer,As a result this would reduce the population as there would be less couples .,"As a result , this would reduce the population as there would be fewer couples ."
3872,M:PUNCT,,",","Also what happens if most people the year you are born are men and you are a woman , this would be the unpopular sex .","Also , what happens if most people the year you are born are men and you are a woman ? This would be the unpopular sex ."
3872,R:PUNCT,", this",? This,"Also what happens if most people the year you are born are men and you are a woman , this would be the unpopular sex .","Also , what happens if most people the year you are born are men and you are a woman ? This would be the unpopular sex ."
3875,R:SPELL,consumsuming,consuming,This is a viral disease that attacks the central nervous system which can be passed on through consumsuming the animal .,This is a viral disease that attacks the central nervous system which can be passed on through consuming the animal .
3876,M:PUNCT,,",",In cows it is commonly know as mad cow disease and by law any cow showing these signs must be destroyed and not sold for meat .,"In cows , it is commonly known as mad cow disease and , by law , any cow showing these signs must be destroyed and not sold for meat ."
3876,R:VERB:FORM,know,known,In cows it is commonly know as mad cow disease and by law any cow showing these signs must be destroyed and not sold for meat .,"In cows , it is commonly known as mad cow disease and , by law , any cow showing these signs must be destroyed and not sold for meat ."
3876,M:PUNCT,,",",In cows it is commonly know as mad cow disease and by law any cow showing these signs must be destroyed and not sold for meat .,"In cows , it is commonly known as mad cow disease and , by law , any cow showing these signs must be destroyed and not sold for meat ."
3876,M:PUNCT,,",",In cows it is commonly know as mad cow disease and by law any cow showing these signs must be destroyed and not sold for meat .,"In cows , it is commonly known as mad cow disease and , by law , any cow showing these signs must be destroyed and not sold for meat ."
3877,M:PUNCT,,",","The problem is however the signs are not shown for a long time , this being a viral disease .","The problem is , however , the signs are not shown for a long time , this being a viral disease ."
3877,M:PUNCT,,",","The problem is however the signs are not shown for a long time , this being a viral disease .","The problem is , however , the signs are not shown for a long time , this being a viral disease ."
3878,M:PUNCT,,",",It can be passed on to humans through eating parts of the animal such as the brain which is affected and these parts are usually sold and put into fast foods such as beef burgers .,"It can be passed on to humans through eating parts of the animal , such as the brain , which is affected , and these parts are usually sold and put into fast foods such as beef burgers ."
3878,M:PUNCT,,",",It can be passed on to humans through eating parts of the animal such as the brain which is affected and these parts are usually sold and put into fast foods such as beef burgers .,"It can be passed on to humans through eating parts of the animal , such as the brain , which is affected , and these parts are usually sold and put into fast foods such as beef burgers ."
3878,M:PUNCT,,",",It can be passed on to humans through eating parts of the animal such as the brain which is affected and these parts are usually sold and put into fast foods such as beef burgers .,"It can be passed on to humans through eating parts of the animal , such as the brain , which is affected , and these parts are usually sold and put into fast foods such as beef burgers ."
3879,M:PUNCT,,",","The rest of the meat however is relatively safe and eating , e.g. a steak offers very little chance of the disease being passed on .","The rest of the meat , however , is relatively safe and eating , e.g. a steak , offers very little chance of the disease being passed on ."
3879,M:PUNCT,,",","The rest of the meat however is relatively safe and eating , e.g. a steak offers very little chance of the disease being passed on .","The rest of the meat , however , is relatively safe and eating , e.g. a steak , offers very little chance of the disease being passed on ."
3879,M:PUNCT,,",","The rest of the meat however is relatively safe and eating , e.g. a steak offers very little chance of the disease being passed on .","The rest of the meat , however , is relatively safe and eating , e.g. a steak , offers very little chance of the disease being passed on ."
3880,M:PUNCT,,",",However the British press has ignored this fact and blown the situation out of proportion considering only a very small number of people have died of the disease after a lifetime of eating beef .,"However , the British press has ignored this fact and blown the situation out of proportion considering only a very small number of people have died of the disease after a lifetime of eating beef ."
3881,U:DET,the,,"Another reason for the British people to stop eating beef is the push for vegetarianism , although this is a much smaller threat to the trade than the former point abut BSB .","Another reason for British people to stop eating beef is the push for vegetarianism , although this is a much smaller threat to the trade than the former point about BSB ."
3881,R:SPELL,abut,about,"Another reason for the British people to stop eating beef is the push for vegetarianism , although this is a much smaller threat to the trade than the former point abut BSB .","Another reason for British people to stop eating beef is the push for vegetarianism , although this is a much smaller threat to the trade than the former point about BSB ."
3882,M:PUNCT,,",",These factors could have a considerable impact on the agricultural industry preventing the sale of British dairy livestock not only in Britain but for export aswell .,"These factors could have a considerable impact on the agricultural industry , preventing the sale of British dairy livestock not only in Britain but for export as well ."
3882,R:ORTH,aswell,as well,These factors could have a considerable impact on the agricultural industry preventing the sale of British dairy livestock not only in Britain but for export aswell .,"These factors could have a considerable impact on the agricultural industry , preventing the sale of British dairy livestock not only in Britain but for export as well ."
3883,R:ORTH,Beef,beef,"With global communications as good as they are now , it could send a scare across the world about British Beef - indeed France and Germany already have restricted and someplaces banned the sale or import of British beef for fear of it 's safety .","With global communications as good as they are now , it could send a scare across the world about British beef - indeed , France and Germany have already restricted and some places banned the sale or import of British beef for fear of its safety ."
3883,M:PUNCT,,",","With global communications as good as they are now , it could send a scare across the world about British Beef - indeed France and Germany already have restricted and someplaces banned the sale or import of British beef for fear of it 's safety .","With global communications as good as they are now , it could send a scare across the world about British beef - indeed , France and Germany have already restricted and some places banned the sale or import of British beef for fear of its safety ."
3883,R:WO,already have,have already,"With global communications as good as they are now , it could send a scare across the world about British Beef - indeed France and Germany already have restricted and someplaces banned the sale or import of British beef for fear of it 's safety .","With global communications as good as they are now , it could send a scare across the world about British beef - indeed , France and Germany have already restricted and some places banned the sale or import of British beef for fear of its safety ."
3883,R:ORTH,someplaces,some places,"With global communications as good as they are now , it could send a scare across the world about British Beef - indeed France and Germany already have restricted and someplaces banned the sale or import of British beef for fear of it 's safety .","With global communications as good as they are now , it could send a scare across the world about British beef - indeed , France and Germany have already restricted and some places banned the sale or import of British beef for fear of its safety ."
3883,R:OTHER,it 's,its,"With global communications as good as they are now , it could send a scare across the world about British Beef - indeed France and Germany already have restricted and someplaces banned the sale or import of British beef for fear of it 's safety .","With global communications as good as they are now , it could send a scare across the world about British beef - indeed , France and Germany have already restricted and some places banned the sale or import of British beef for fear of its safety ."
3884,R:SPELL,diversits,diversify,"Although British farmers have learned to diversits , Dairy farming and the sale of Beef products still forms the backbone of British agriculture and would completely change the face of farming in Britain .","Although British farmers have learned to diversify , dairy farming and the sale of beef products still form the backbone of British agriculture and would completely change the face of farming in Britain ."
3884,R:ORTH,Dairy,dairy,"Although British farmers have learned to diversits , Dairy farming and the sale of Beef products still forms the backbone of British agriculture and would completely change the face of farming in Britain .","Although British farmers have learned to diversify , dairy farming and the sale of beef products still form the backbone of British agriculture and would completely change the face of farming in Britain ."
3884,R:ORTH,Beef,beef,"Although British farmers have learned to diversits , Dairy farming and the sale of Beef products still forms the backbone of British agriculture and would completely change the face of farming in Britain .","Although British farmers have learned to diversify , dairy farming and the sale of beef products still form the backbone of British agriculture and would completely change the face of farming in Britain ."
3884,R:VERB:SVA,forms,form,"Although British farmers have learned to diversits , Dairy farming and the sale of Beef products still forms the backbone of British agriculture and would completely change the face of farming in Britain .","Although British farmers have learned to diversify , dairy farming and the sale of beef products still form the backbone of British agriculture and would completely change the face of farming in Britain ."
3885,R:SPELL,Wether,Whether,"Wether they switch to sheep or vegetable crops were made , substantial changes would be needed to change the situation .","Whether they switch to sheep or vegetable crops were made , substantial changes would be needed to change the situation ."
3886,M:PUNCT,,",","People throughout the United Kingdom were , doubtless shocked and perhaps upset by images in the national press and television news of cows who had contracted the disease bovine spungiform encephalapthy , or BSE .","People throughout the United Kingdom were , doubtless , shocked and perhaps upset by images in the national press and on television news of cows who had contracted the disease bovine spongiform encephalopathy , or BSE ."
3886,M:PREP,,on,"People throughout the United Kingdom were , doubtless shocked and perhaps upset by images in the national press and television news of cows who had contracted the disease bovine spungiform encephalapthy , or BSE .","People throughout the United Kingdom were , doubtless , shocked and perhaps upset by images in the national press and on television news of cows who had contracted the disease bovine spongiform encephalopathy , or BSE ."
3886,R:SPELL,spungiform,spongiform,"People throughout the United Kingdom were , doubtless shocked and perhaps upset by images in the national press and television news of cows who had contracted the disease bovine spungiform encephalapthy , or BSE .","People throughout the United Kingdom were , doubtless , shocked and perhaps upset by images in the national press and on television news of cows who had contracted the disease bovine spongiform encephalopathy , or BSE ."
3886,R:SPELL,encephalapthy,encephalopathy,"People throughout the United Kingdom were , doubtless shocked and perhaps upset by images in the national press and television news of cows who had contracted the disease bovine spungiform encephalapthy , or BSE .","People throughout the United Kingdom were , doubtless , shocked and perhaps upset by images in the national press and on television news of cows who had contracted the disease bovine spongiform encephalopathy , or BSE ."
3892,M:DET,,the,"It is unclear whether incidence of CJD is on the rise , or whether awareness of the condition is heightened , but more cases , from all ages have been diagnosed recently , and the disease is always fatal .","It is unclear whether the incidence of CJD is on the rise , or whether awareness of the condition is heightened , but more cases , from all ages , have been diagnosed recently , and the disease is always fatal ."
3892,M:PUNCT,,",","It is unclear whether incidence of CJD is on the rise , or whether awareness of the condition is heightened , but more cases , from all ages have been diagnosed recently , and the disease is always fatal .","It is unclear whether the incidence of CJD is on the rise , or whether awareness of the condition is heightened , but more cases , from all ages , have been diagnosed recently , and the disease is always fatal ."
3896,R:OTHER,where,if,"The implications for the beef industry could be rather serious , where everybody to boycott beef products .","The implications for the beef industry could be rather serious , if everybody were to boycott beef products ."
3896,M:VERB,,were,"The implications for the beef industry could be rather serious , where everybody to boycott beef products .","The implications for the beef industry could be rather serious , if everybody were to boycott beef products ."
3898,R:VERB:TENSE,would,will,"If beef continues to fall from favour , then the beef industry 's future would be unclear .","If beef continues to fall from favour , then the beef industry 's future will be unclear ."
3899,M:PUNCT,,",","Beef products are present in many foodstuffs such as jellies , fruit gums , and of course stock cubes .","Beef products are present in many foodstuffs such as jellies , fruit gums , and , of course , stock cubes ."
3899,M:PUNCT,,",","Beef products are present in many foodstuffs such as jellies , fruit gums , and of course stock cubes .","Beef products are present in many foodstuffs such as jellies , fruit gums , and , of course , stock cubes ."
3903,R:SPELL,repreived,reprieved,"For beef to be repreived or condemned , we are forced to turn to the scientists to establish whether or not BSE and CJD are linked , and , more importantly , whether the latter can be contracted by eating meat contaminated with the former .","For beef to be reprieved or condemned , we are forced to turn to the scientists to establish whether or not BSE and CJD are linked , and , more importantly , whether the latter can be contracted by eating meat contaminated with the former ."
3908,R:ORTH,thankyou,thank you,"Whatever you believe , I shall continue to enjoy my roast beef and Yorkshire pudding , thankyou .","Whatever you believe , I shall continue to enjoy my roast beef and Yorkshire pudding , thank you ."
3909,M:PUNCT,,",",There has been a big scare in Britain recently that some beef may contain BSE ( bovine spongiform encephalopathy ) which may lead to the human equivalent of CJD ( Creutzfeldts - Jacob disease ) .,"There has been a big scare in Britain recently that some beef may contain BSE ( bovine spongiform encephalopathy ) , which may lead to the human equivalent of CJD ( Creutzfeldts - Jacob disease ) ."
3910,R:VERB,effects,affects,BSE is a disease in cows that effects their brain and spiral tissue ( or offal as it is sometimes known ) .,BSE is a disease in cows that affects their brain and spiral tissue ( or offal as it is sometimes known ) .
3911,R:ADV,know,now,"After a few reported cases of CJD , a similar form of the disease found in humans , it is know thought that ' mad - cow disease ' ( BSE ) is the cause .","After a few reported cases of CJD , a similar form of the disease found in humans , it is now thought that ' mad - cow disease ' ( BSE ) is the cause ."
3913,R:SPELL,devestated,devastated,This claim has devestated the British beef industry as people are now too scared to eat beef in case they contract the illness .,This claim has devastated the British beef industry as people are now too scared to eat beef in case they contract the illness .
3914,M:PUNCT,,",",Already the sales of beef in America have dropped by about 15 % and in Britain they have dropped about 6 % - 7 % .,"Already , the sales of beef in America have dropped by about 15 % and in Britain they have dropped about 6 % - 7 % ."
3915,M:PUNCT,,",",Although scientists say that to contract CJD part of the cows offal must be contained within the beef .,"Although scientists say that to contract CJD , part of the cow 's offal must be contained within the beef ."
3915,R:NOUN:POSS,cows,cow 's,Although scientists say that to contract CJD part of the cows offal must be contained within the beef .,"Although scientists say that to contract CJD , part of the cow 's offal must be contained within the beef ."
3916,R:ORTH,customers,Customers,customers are still reluctant to eat the meat incase it has come from some ' dodgy ' butcher trying to cut costs .,Customers are still reluctant to eat the meat in case it has come from some ' dodgy ' butcher trying to cut costs .
3916,R:ORTH,incase,in case,customers are still reluctant to eat the meat incase it has come from some ' dodgy ' butcher trying to cut costs .,Customers are still reluctant to eat the meat in case it has come from some ' dodgy ' butcher trying to cut costs .
3917,M:PUNCT,,",",As you can imagine this has had a tremendous inffluence on sales in places such as fast food restaurants where beefburgers are the main item on the menu .,"As you can imagine , this has had a tremendous influence on sales in places such as fast food restaurants where beefburgers are the main item on the menu ."
3917,R:SPELL,inffluence,influence,As you can imagine this has had a tremendous inffluence on sales in places such as fast food restaurants where beefburgers are the main item on the menu .,"As you can imagine , this has had a tremendous influence on sales in places such as fast food restaurants where beefburgers are the main item on the menu ."
3918,M:PUNCT,,",","An example of one is MacDonalds where they have immediately brought out a notice stating that their beefburgers are made from 100% of the finest , pure beef and contain no offal .","An example of one is MacDonalds , where they immediately brought out a notice stating that their beefburgers are made from 100% of the finest , pure beef and contain no offal ."
3918,U:VERB:TENSE,have,,"An example of one is MacDonalds where they have immediately brought out a notice stating that their beefburgers are made from 100% of the finest , pure beef and contain no offal .","An example of one is MacDonalds , where they immediately brought out a notice stating that their beefburgers are made from 100% of the finest , pure beef and contain no offal ."
3919,R:NOUN:NUM,views,view,In my views no half decent restaurant with a good reputation would risk buying poor beef in case a customer caught CJD and they managed to trace it back to the restaurant .,"In my view , no half - decent restaurant with a good reputation would risk buying poor beef in case a customer caught CJD and they managed to trace it back to the restaurant ."
3919,M:PUNCT,,",",In my views no half decent restaurant with a good reputation would risk buying poor beef in case a customer caught CJD and they managed to trace it back to the restaurant .,"In my view , no half - decent restaurant with a good reputation would risk buying poor beef in case a customer caught CJD and they managed to trace it back to the restaurant ."
3919,M:PUNCT,,-,In my views no half decent restaurant with a good reputation would risk buying poor beef in case a customer caught CJD and they managed to trace it back to the restaurant .,"In my view , no half - decent restaurant with a good reputation would risk buying poor beef in case a customer caught CJD and they managed to trace it back to the restaurant ."
3921,M:PUNCT,,",",As a result of a lower beef demand in places of food production there would be a lower need for beef cows .,"As a result of a lower beef demand in places of food production , there would be a lower need for beef cows ."
3923,M:PUNCT,,",",Because of this the prices of beef would have to decrease in order to attract more customers .,"Because of this , the prices of beef would have to decrease in order to attract more customers ."
3925,M:PUNCT,,",","As a result they may have to diversify towards other areas such as crops , milking cows , etc . or even have to get a government subsidy .","As a result , they may have to diversify towards other areas such as crops , milking cows , etc . or even have to get a government subsidy ."
3928,R:ADV,so,as,The question of compensation for services rendered is never so simple as remitting a predetermined salary based on qualifications and a person 's dedication to the task at hand .,The question of compensation for services rendered is never as simple as remitting a predetermined salary based on qualifications and a person 's dedication to the task at hand .
3929,M:PUNCT,,",","If one has preconceived notions concerning one 's salary , one will certainly be disappointed since some employers are sure to value their skills and abilities less than others . ""","If one has preconceived notions concerning one 's salary , one will certainly be disappointed , since some employers are sure to value their skills and abilities less than others . """
3931,R:NOUN,American,America,"In the 1920s in American , it became very popular to disdain people who did not actually work for a living , but merely lived off the interest of their investments .","In the 1920s in America , it became very popular to disdain people who did not actually work for a living , but merely lived off the interest of their investments ."
3933,R:ADV,nearly,almost,"But several great authors of that period questioned the right of these investors to effectively live as parasites ; they received money , but they contributed nearly nothing to society .","But several great authors of that period questioned the right of these investors to effectively live as parasites ; they received money , but they contributed almost nothing to society ."
3937,R:PUNCT,.,?,What about people who work very hard yet they seem to be paid miserably .,What about people who work very hard yet they seem to be paid miserably ?
3938,R:MORPH,work,worker,A migrant work may slave away in a field all day long and make less money in a day than a wealthy person spends on a tip at lunch .,A migrant worker may slave away in a field all day long and make less money in a day than a wealthy person spends on a tip at lunch .
3939,M:PREP,,to,The answer this question lies in one 's feelings about Democracry .,The answer to this question lies in one 's feelings about democracy .
3939,R:SPELL,Democracry,democracy,The answer this question lies in one 's feelings about Democracry .,The answer to this question lies in one 's feelings about democracy .
3941,R:PREP,on,in,A rather hard view would be that if someone who works on a menial or physically taxing job does not make a fair or moderate salary then it is his or her own fault ( or bad luck ) .,"A rather hard view would be that if someone who works in a menial or physically taxing job does not make a fair or moderate salary , then it is his or her own fault ( or bad luck ) ."
3941,M:PUNCT,,",",A rather hard view would be that if someone who works on a menial or physically taxing job does not make a fair or moderate salary then it is his or her own fault ( or bad luck ) .,"A rather hard view would be that if someone who works in a menial or physically taxing job does not make a fair or moderate salary , then it is his or her own fault ( or bad luck ) ."
3942,R:MORPH,responsibly,responsibility,These opinions are based on a rather faulty American premise that all people are given an equal chance in life and what they make of it is their own responsibly .,These opinions are based on a rather faulty American premise that all people are given an equal chance in life and what they make of it is their own responsibility .
3944,M:ADJ,,much,"For instance , everyone seems to think that doctors make much too money for the work they do , yet none of the doctors are lowering their fees ( they must think that it 's a fair price ) .","For instance , everyone seems to think that doctors make much too much money for the work they do , yet none of the doctors are lowering their fees ( they must think that it 's a fair price ) ."
3946,R:NOUN:POSS,societies,society 's,I agree that in the past women have had problems with societies role of what they are expected to do in the work place and at home .,I agree that in the past women have had problems with society 's role of what they are expected to do in the workplace and at home .
3946,R:ORTH,work place,workplace,I agree that in the past women have had problems with societies role of what they are expected to do in the work place and at home .,I agree that in the past women have had problems with society 's role of what they are expected to do in the workplace and at home .
3947,R:PREP,with,for,Women have been looked down on if they try to get ahead and pay has differed with the same job for a man verses a woman doing the same job .,Women have been looked down on if they try to get ahead and pay has differed for the same job for a man versus a woman doing the same job .
3947,R:PREP,verses,versus,Women have been looked down on if they try to get ahead and pay has differed with the same job for a man verses a woman doing the same job .,Women have been looked down on if they try to get ahead and pay has differed for the same job for a man versus a woman doing the same job .
3948,R:OTHER,that,when,Gone is the age that the woman is required to stay home .,Gone is the age when a woman was required to stay home .
3948,R:DET,the,a,Gone is the age that the woman is required to stay home .,Gone is the age when a woman was required to stay home .
3948,R:VERB:TENSE,is,was,Gone is the age that the woman is required to stay home .,Gone is the age when a woman was required to stay home .
3952,R:ORTH,work place,workplace,These people have shown the modern world what women in the work place can do .,These people have shown the modern world what women in the workplace can do .
3955,R:MORPH,feminists,feminist,What happens is that all women have to go along with these feminists rules .,What happens is that all women have to go along with these feminist rules .
3956,R:NOUN,piers,peers,"This makes it hard , because if they do n't , they are looked down upon by their piers .","This makes it hard , because if they do n't , they are looked down upon by their peers ."
3962,R:PRON,The,They,The are not strong enough and if captured could be raped .,They are not strong enough and if captured could be raped .
3965,R:ORTH,work place,workplace,Feminists have talked about promotions in the work place as not being fair .,Feminists have talked about promotions in the workplace as not being fair .
3966,M:PUNCT,,",",Also sexual harassment is involved in a lot of suits .,"Also , sexual harassment is involved in a lot of suits ."
3973,U:DET,the,,More and more office jobs are being filled by the woman but a lot of the physical jobs are still filled by men .,"More and more office jobs are being filled by women , but a lot of the physical jobs are still filled by men ."
3973,R:NOUN:NUM,woman,women,More and more office jobs are being filled by the woman but a lot of the physical jobs are still filled by men .,"More and more office jobs are being filled by women , but a lot of the physical jobs are still filled by men ."
3973,M:PUNCT,,",",More and more office jobs are being filled by the woman but a lot of the physical jobs are still filled by men .,"More and more office jobs are being filled by women , but a lot of the physical jobs are still filled by men ."
3974,U:DET,the,,"I think that the traditional roles were a good thing , but the modernization has changed everyone 's habits .","I think that the traditional roles were a good thing , but modernization has changed everyone 's habits ."
3975,R:ADJ,stressful,stressed,"Divorce is at fifty percent and rising , women are having more heart attacks , being more stressful , and kids are being more neglected .","Divorce is at fifty percent and rising , women are having more heart attacks , being more stressed , and kids are being more neglected ."
3976,R:PRON,this,it,"Modernization is good , but I think that women should not be pressured into this if this is not for them .","Modernization is good , but I think that women should not be pressured into this if it is not for them ."
3978,R:PRON,they,them,"Women should be created equal , but they can only do what nature intended they to do ...","Women should be created equal , but they can only do what nature intended them to do ..."
3979,R:VERB:FORM,began,begun,"Whenever a movement is began whether it be political , religious , or artistic , stereotypes are quick to form .","Whenever a movement is begun , whether it be political , religious , or artistic , stereotypes are quick to form ."
3979,M:PUNCT,,",","Whenever a movement is began whether it be political , religious , or artistic , stereotypes are quick to form .","Whenever a movement is begun , whether it be political , religious , or artistic , stereotypes are quick to form ."
3983,M:PUNCT,,",","Since its beginnings in the late nineteenth century , Women 's Liberation has been met with adamant , and often obstinate oppostion .","Since its beginnings in the late nineteenth century , Women 's Liberation has been met with adamant , and often obstinate , opposition ."
3983,R:SPELL,oppostion,opposition,"Since its beginnings in the late nineteenth century , Women 's Liberation has been met with adamant , and often obstinate oppostion .","Since its beginnings in the late nineteenth century , Women 's Liberation has been met with adamant , and often obstinate , opposition ."
3985,M:PUNCT,,",",At the same time other feminists such as Emily Dickinson were virtually ignored during their lifetime and only acknowledged posthumously as being part of the movement .,"At the same time , other feminists , such as Emily Dickinson , were virtually ignored during their lifetime and only acknowledged posthumously as being part of the movement ."
3985,M:PUNCT,,",",At the same time other feminists such as Emily Dickinson were virtually ignored during their lifetime and only acknowledged posthumously as being part of the movement .,"At the same time , other feminists , such as Emily Dickinson , were virtually ignored during their lifetime and only acknowledged posthumously as being part of the movement ."
3985,M:PUNCT,,",",At the same time other feminists such as Emily Dickinson were virtually ignored during their lifetime and only acknowledged posthumously as being part of the movement .,"At the same time , other feminists , such as Emily Dickinson , were virtually ignored during their lifetime and only acknowledged posthumously as being part of the movement ."
3986,U:PUNCT,",",,"This ignorance of other less aggressive feminists , made it seem as though the feminist movement was headed only by wild , disgruntled zealots and was therfore , detrimental to the good of society .","This ignorance of other less aggressive feminists made it seem as though the feminist movement was headed only by wild , disgruntled zealots and was , therefore , detrimental to the good of society ."
3986,M:PUNCT,,",","This ignorance of other less aggressive feminists , made it seem as though the feminist movement was headed only by wild , disgruntled zealots and was therfore , detrimental to the good of society .","This ignorance of other less aggressive feminists made it seem as though the feminist movement was headed only by wild , disgruntled zealots and was , therefore , detrimental to the good of society ."
